App,Category,Rating,Reviews,Size,Installs,Type,Price ($),Content Rating,Genres,Last Updated
FDVRMusicVideosMTVPopandRapin,FAMILY,4.9,15,26M,1000,Free,0,Everyone,Entertainment,19-Dec-17
FDVRPlayerforYoutubeD,FAMILY,4,2378,9.1M,500000,Free,0,Everyone,Entertainment,30-Nov-16
FDVRCardboardFeaturedVideos,FAMILY,4.2,76,35M,10000,Free,0,Everyone,Entertainment,19-Dec-17
FDVRTheaterforYoutubeVR,FAMILY,4.1,4585,9.1M,1000000,Free,0,Everyone,Entertainment,30-Nov-16
FDVRVirtualRealityCamera,FAMILY,4,1007,7.4M,100000,Free,0,Everyone,Entertainment,30-Nov-16
FDVRVirtualDWebBrowser,FAMILY,3.8,729,30M,100000,Free,0,Everyone,Entertainment,09-Mar-18
PBSKIDSGames,FAMILY,4.3,12919,94M,1000000,Free,0,Everyone,Educational;Education,06-Jun-18
FKeljezniarIzzy,FAMILY,4.9,119,17M,1000,Free,0,Everyone,Entertainment,18-Nov-16
FloridaDMVPermitTestFl,FAMILY,4.3,87,30M,10000,Free,0,Everyone,Education,15-Feb-18
FrIgnacioOutreach,FAMILY,4.9,52,19M,1000,Free,0,Everyone,Education,19-Jan-18
CutePetPuppies,FAMILY,4,10447,36M,1000000,Free,0,Everyone,Simulation;Action & Adventure,18-Feb-16
IceCreamJump,FAMILY,4.2,141363,8.7M,10000000,Free,0,Everyone,Casual;Action & Adventure,21-Jan-18
ToyGuitarwithsongsforkids,FAMILY,4.3,1369,9.8M,500000,Free,0,Everyone,Music & Audio;Music & Video,05-Mar-16
BlockPuzzleNightinEgypt,FAMILY,4.4,276,16M,50000,Free,0,Everyone,Puzzle;Brain Games,12-Sep-17
ThomasFriendsDelivery,FAMILY,4.2,28737,17M,1000000,Free,0,Everyone,Casual;Action & Adventure,05-Feb-16
MyLittlePonyCelebration,FAMILY,4.3,63160,17M,1000000,Free,0,Everyone,Simulation;Pretend Play,22-Jul-16
ChessFree,FAMILY,4.3,23772,17M,5000000,Free,0,Everyone,Board;Brain Games,02-Aug-17
ChessPROFree,FAMILY,3.8,1123,5.7M,100000,Free,0,Everyone,Board;Brain Games,08-Sep-16
TicTacToe,FAMILY,4.1,6007,18M,1000000,Free,0,Everyone,Board;Action & Adventure,03-Jul-17
ElmoCallsbySesameStreet,FAMILY,3.9,6903,25M,1000000,Free,0,Everyone,Educational;Pretend Play,31-Jan-18
PrincessAdventuresPuzzles,FAMILY,4.4,382,44M,500000,Free,0,Everyone,Education;Creativity,01-Aug-18
CandyPopStory,FAMILY,4.7,12948,23M,1000000,Free,0,Everyone,Casual;Brain Games,24-May-18
KidsEducationalAllinOne,FAMILY,4.5,1455,8.9M,500000,Free,0,Everyone,Education;Education,01-Feb-18
TheAhYeahButton,FAMILY,3,30,318k,5000,Free,0,Everyone,Entertainment,01-Oct-13
AJOfficial,FAMILY,4.6,31,7.3M,500,Free,0,Everyone,Education,03-May-17
Jarvisartificialintelligent,FAMILY,3.9,253,14M,10000,Free,0,Everyone,Entertainment,28-Mar-18
APMathComputerScience,FAMILY,3.7,37,9.5M,5000,Free,0,Everyone,Education,19-Jul-15
AERoundyPOP,FAMILY,4.4,5262,26M,100000,Free,0,Everyone,Casual,23-Mar-16
AI,FAMILY,4.3,20,3.5M,1000,Free,0,Everyone,Casual,03-Jun-15
ShortcutsforAfterEffects,FAMILY,3.7,464,1.9M,50000,Free,0,Everyone,Education,09-Aug-14
OffroadPickupTruckF,FAMILY,4.3,4551,79M,500000,Free,0,Everyone,Simulation,26-Dec-17
DRCSimWiiUGamepad,FAMILY,2.4,210,4.0M,10000,Free,0,Everyone,Casual,25-Jun-17
ABCrushMatch,FAMILY,4.3,96,54M,10000,Free,0,Everyone,Casual,23-Feb-17
OffroadPickupTruckS,FAMILY,4.2,5178,20M,1000000,Free,0,Everyone,Simulation,10-Oct-17
XrayScannerPrank,FAMILY,3.3,355837,3.7M,10000000,Free,0,Everyone,Entertainment,07-Dec-16
UDisco,FAMILY,3.6,906,196k,100000,Free,0,Everyone,Entertainment,05-Feb-14
IAMRICH,FAMILY,3.9,1455,1.1M,10000,Free,0,Everyone,Entertainment,11-Oct-17
AlQuranAudioFullJuz,FAMILY,4.7,7878,3.6M,1000000,Free,0,Everyone,Education,29-May-17
MyAndroidDeviceSWHW,FAMILY,4.5,681,2.8M,50000,Free,0,Everyone,Education,20-Nov-15
OffroadCarH,FAMILY,4.2,1960,87M,100000,Free,0,Everyone,Simulation,06-Oct-17
KpopMusic,FAMILY,4,369,3.5M,10000,Free,0,Everyone,Entertainment,11-Jan-17
DailyKTalk,FAMILY,4.3,264,60M,10000,Free,0,Everyone,Education,31-Jul-18
QQuizSK,FAMILY,3.9,159,39M,5000,Free,0,Everyone,Education,08-Dec-15
ReadUnlimitedlyKidsnBooks,FAMILY,3.8,7462,31M,1000000,Free,0,Everyone,Education;Music & Video,16-Feb-18
OffroadPickupTruckR,FAMILY,4.4,6367,96M,1000000,Free,0,Everyone,Simulation,14-Jul-17
GTRRDriftSimulator,FAMILY,4.4,1852,62M,100000,Free,0,Everyone,Simulation,31-Oct-17
ColoringBookatFiveNights,FAMILY,4,532,6.5M,100000,Free,0,Everyone,Educational,06-Jun-17
CRFansMazosClanesyGrupos,FAMILY,4.3,219,4.3M,5000,Free,0,Everyone,Entertainment,21-Dec-17
BodyScannerxrayRealCameraPrankEntertaintment,FAMILY,2.6,17,4.6M,5000,Free,0,Everyone,Entertainment,05-May-18
AlifBaTaSongArabicKids,FAMILY,4.5,227,15M,50000,Free,0,Everyone,Educational;Education,24-Feb-18
ArabicAlphabetAlifBaTaWoodenBlocks,FAMILY,4.6,66,17M,10000,Free,0,Everyone,Educational;Education,25-Feb-18
ArabicAlifBaTaForKids,FAMILY,4.5,226,26M,100000,Free,0,Everyone,Education;Education,30-May-17
Learnalifbata,FAMILY,4.8,23,35M,10000,Free,0,Everyone,Educational;Education,28-Nov-17
BabaYaadHaiBKs,FAMILY,4.8,160,13M,10000,Free,0,Everyone,Entertainment,05-Mar-17
KoreanEnglishTranslator,FAMILY,4.4,634,1.8M,100000,Free,0,Everyone,Education,05-Sep-17
GoGoGoatFreeGame,FAMILY,4.5,66740,23M,1000000,Free,0,Everyone,Arcade;Action & Adventure,08-Jul-16
RoboPad,FAMILY,4.6,41,9.2M,1000,Free,0,Everyone,Education,07-Jul-17
RoboPad,FAMILY,4.4,77,10M,10000,Free,0,Everyone,Education,07-Jul-17
WaterSurferFloatingBMXBicycleRiderRacing,FAMILY,4.4,551,38M,100000,Free,0,Everyone,Simulation,03-Jul-17
CarDrivingSimulatorCitroen,FAMILY,3.8,174,44M,10000,Free,0,Everyone,Simulation,18-Jul-17
SegPlayMobilePaintbyNumber,FAMILY,3.7,1478,43M,100000,Free,0,Everyone,Casual,22-Apr-17
CGJobAlerts,FAMILY,4.2,116,4.1M,10000,Free,0,Everyone,Education,11-Sep-17
cgguruji,FAMILY,4.5,170,4.1M,10000,Free,0,Everyone,Education,14-Nov-17
CKFFXIVCompanion,FAMILY,4.3,1364,5.2M,100000,Free,0,Everyone,Entertainment,12-Jul-18
TestdeInteligenciaCI,FAMILY,2.9,21,2.1M,5000,Free,0,Everyone,Education,11-May-15
CardinalQuest,FAMILY,4.4,19207,36M,100000,Free,0,Everyone,Role Playing,19-Sep-16
GuideforCSGO,FAMILY,4.4,16459,88M,500000,Free,0,Everyone,Entertainment,15-Jul-17
CX,FAMILY,3.1,19,94M,1000,Free,0,Everyone,Casual,09-May-17
DS,FAMILY,4.9,15,23M,100,Free,0,Everyone,Casual,19-Jan-16
DRSebisAlkalineList,FAMILY,4,68,5.5M,5000,Free,0,Everyone,Education,05-Apr-17
dk,FAMILY,4.8,5,1.5M,10,Free,0,Everyone,Education,18-Sep-17
HeavyBusSimulator,FAMILY,4.4,252006,26M,5000000,Free,0,Everyone,Simulation,15-Mar-18
DoNotCrash,FAMILY,3.7,56664,8.3M,1000000,Free,0,Everyone,Casual,05-Feb-15
TruckSimulatorDTD,FAMILY,3.8,110,22M,5000,Free,0,Everyone,Simulation,23-Apr-17
ESRemote,FAMILY,3.3,707,15M,100000,Free,0,Everyone,Entertainment,20-Nov-14
TapTheEasterEgg,FAMILY,3.2,111,3.3M,5000,Free,0,Everyone,Casual,18-Mar-16
TamagoTapClickerEgg,FAMILY,3.6,209,16M,50000,Free,0,Everyone,Casual,19-Oct-16
AmbulanceRescueSimulator,FAMILY,4.3,6669,31M,1000000,Free,0,Everyone,Simulation,01-Mar-18
theEggcracktheegg,FAMILY,4.1,211,14M,10000,Free,0,Everyone,Casual,21-Nov-16
PrincessPalaceRoyalPony,FAMILY,4.4,11442,66M,1000000,Free,0,Everyone,Educational;Creativity,30-Jun-16
LieDetectorPrank,FAMILY,3.9,80313,3.7M,10000000,Free,0,Everyone,Casual,22-Nov-17
DySoExam,FAMILY,3,6,3.2M,1000,Free,0,Everyone,Education,03-Jul-17
LearnGermanDieBienenretter,FAMILY,4,25,79M,5000,Free,0,Everyone,Educational;Education,26-Jul-17
DKReaders,FAMILY,3.9,30,16M,1000,Free,0,Everyone,Education,02-Jul-14
USArmyTrainingCoursesGame,FAMILY,4.1,27130,35M,5000000,Free,0,Everyone,Simulation,08-Dec-17
MasterchefCookingGamesFunRestaurantKitchen,FAMILY,3.9,1036,33M,100000,Free,0,Everyone,Casual,06-Jul-18
PetBeautySalon,FAMILY,3.8,20292,47M,1000000,Free,0,Everyone,Educational;Creativity,24-May-15
OfficeBikeRacingSimulator,FAMILY,3.8,21149,30M,1000000,Free,0,Everyone,Simulation,09-Oct-15
LearnBodyPartsinEnglish,FAMILY,4,7243,42M,1000000,Free,0,Everyone,Education,06-Dec-16
ShootEmDownFree,FAMILY,3.7,2850,39M,500000,Free,0,Everyone,Puzzle,09-Feb-18
ElFal,FAMILY,4.8,36968,16M,1000000,Free,0,Everyone,Entertainment,03-Nov-17
UrbanCarSimulator,FAMILY,4.2,23292,20M,1000000,Free,0,Everyone,Simulation,19-Sep-17
RightNowEnglishConversation,FAMILY,4,5118,11M,1000000,Free,0,Everyone,Education,02-Mar-18
LearnTopEnglishWords,FAMILY,4.7,61600,3.4M,1000000,Free,0,Everyone,Education,24-Feb-18
EPChainReaction,FAMILY,3.9,249,21M,10000,Free,0,Everyone,Casual;Brain Games,10-Apr-16
GardenFeverFree,FAMILY,3.9,13253,12M,1000000,Free,0,Everyone,Puzzle,09-Aug-16
XCOMTBG,FAMILY,4,2294,95M,100000,Free,0,Everyone,Entertainment,09-Jan-17
BrexitEU,FAMILY,4.4,7,7.5M,500,Free,0,Everyone,Casual,10-Mar-16
MyExGirlfriendComesBack,FAMILY,3.7,3258,26M,500000,Free,0,Everyone,Casual,04-Mar-16
ClassicFCIN,FAMILY,4.2,1749,6.2M,100000,Free,0,Everyone,Casual,29-Dec-17
xOffroadSUVDTruckSimulatorDriving,FAMILY,4.4,32,37M,1000,Free,0,Everyone,Simulation,06-Dec-17
DrivingnParkingSchool,FAMILY,4.5,15,46M,1000,Free,0,Everyone,Simulation,31-May-17
OFFROADSIMULATORxREAL,FAMILY,4.2,109,25M,10000,Free,0,Everyone,Simulation,15-Apr-17
FlightSimulatorFlyPlaneD,FAMILY,4,660613,21M,50000000,Free,0,Everyone,Simulation,01-Mar-17
OffroadxCarDriving,FAMILY,4.3,26224,43M,1000000,Free,0,Everyone,Simulation,29-Apr-17
FJxCruiserOffroadDriving,FAMILY,4.1,3543,49M,500000,Free,0,Everyone,Simulation,04-Jan-17
MonsterTruckDriverRacing,EDUCATION,4.4,748,51M,1000000,Free,0,Everyone,Education;Action & Adventure,19-Jan-17
MessagingSMSMMSFree,COMMUNICATION,4.1,28238,17M,1000000,Free,0,Everyone,Communication,02-Aug-18
NineskyBrowser,COMMUNICATION,4.2,42925,2.8M,1000000,Free,0,Everyone,Communication,27-Aug-17
chompSMS,COMMUNICATION,4.3,335646,8.3M,10000000,Free,0,Everyone,Communication,26-Jul-18
BESTCARSOUNDS,AUTO_AND_VEHICLES,4.3,348,38M,100000,Free,0,Everyone,Auto & Vehicles,29-Jul-18
TwiceBuySellClothing,SHOPPING,4.2,1558,21M,100000,Free,0,Everyone,Shopping,29-Jul-15
LoveImages,SOCIAL,4.3,16404,2.3M,1000000,Free,0,Everyone,Social,24-Jun-18
CallerID,COMMUNICATION,4,9498,118k,1000000,Free,0,Everyone,Communication,07-Jun-16
CoupleRelationshipApp,SOCIAL,4,33249,8.4M,1000000,Free,0,Everyone,Social,05-Mar-15
Banjo,SOCIAL,4.2,58341,9.3M,1000000,Free,0,Everyone,Social,25-Jul-15
EatFitDietandHealthFree,HEALTH_AND_FITNESS,4.1,2469,3.6M,100000,Free,0,Everyone,Health & Fitness,23-Jul-14
USStockMarket,FINANCE,4.4,1922,4.2M,100000,Free,0,Everyone,Finance,01-Aug-18
WalkingPedometerdiet,HEALTH_AND_FITNESS,3.7,1861,1.5M,1000000,Free,0,Everyone,Health & Fitness,18-Jun-18
HowToDrawFood,ART_AND_DESIGN,4.3,845,7.9M,100000,Free,0,Everyone,Art & Design,28-May-18
DiyRoomDecorIdeas,ART_AND_DESIGN,4.5,27,17M,10000,Free,0,Everyone,Art & Design,07-Nov-17
ArtDrawingIdeas,ART_AND_DESIGN,4.1,227,5.2M,50000,Free,0,Everyone,Art & Design,31-May-18
EasyRealisticDrawingTutorial,ART_AND_DESIGN,4.1,223,4.2M,100000,Free,0,Everyone,Art & Design,22-Aug-17
PencilSketchDrawing,ART_AND_DESIGN,3.9,136,4.6M,10000,Free,0,Everyone,Art & Design,12-Jul-18
Paperflowersinstructions,ART_AND_DESIGN,4.4,167,5.6M,50000,Free,0,Everyone,Art & Design,26-Mar-17
UsedCarsMexico,AUTO_AND_VEHICLES,4,190,2.5M,50000,Free,0,Everyone,Auto & Vehicles,14-Oct-16
DColorPixelbyNumberSandboxArtColoring,ART_AND_DESIGN,4.4,1518,37M,100000,Free,0,Everyone,Art & Design,03-Aug-18
RecipesofPropheticMedicineforfree,BOOKS_AND_REFERENCE,4.6,2084,6.7M,500000,Free,0,Everyone,Books & Reference,17-May-18
TheVietnamStoryFunStories,COMICS,4.5,438,3.4M,10000,Free,0,Everyone,Comics,27-Dec-17
AlReaderanytextbookreader,BOOKS_AND_REFERENCE,4.6,90468,5.9M,5000000,Free,0,Everyone,Books & Reference,27-May-18
EasyMakeupTutorials,LIFESTYLE,4.3,7287,5.0M,1000000,Free,0,Everyone,Lifestyle,03-Nov-16
EasyHairStyleDesign,LIFESTYLE,4.3,601,5.1M,100000,Free,0,Everyone,Lifestyle,20-Dec-17
LiveDResultsMYSG,LIFESTYLE,4.6,116079,3.2M,5000000,Free,0,Everyone,Lifestyle,20-May-18
Safetysteppingstone,LIFESTYLE,3.7,4212,20M,1000000,Free,0,Everyone,Lifestyle,25-Jul-18
ScarfFashionDesigner,LIFESTYLE,4.4,16637,10M,1000000,Free,0,Everyone,Lifestyle,18-Jun-17
CafMyAccount,LIFESTYLE,3.9,18961,1.8M,5000000,Free,0,Everyone,Lifestyle,24-Sep-15
Pronunciationandknowthenameofthecallerfromhisnumber,LIFESTYLE,4.6,2167,1.4M,500000,Free,0,Everyone,Lifestyle,07-Jan-18
BeautifulDesignBirthdayCake,LIFESTYLE,4.3,665,3.0M,500000,Free,0,Everyone,Lifestyle,04-Aug-18
lovesmsgoodmorning,COMMUNICATION,4.2,10,3.1M,5000,Free,0,Everyone,Communication,28-Apr-16
dzNEWSAlgerie,NEWS_AND_MAGAZINES,4.2,2318,4.5M,100000,Free,0,Everyone,News & Magazines,13-Dec-14
TNPattaChittaEC,TOOLS,4.1,633,3.8M,100000,Free,0,Everyone,Tools,21-Oct-16
EncumbranceCertificateObsolete,BUSINESS,3.9,184,48k,50000,Free,0,Everyone,Business,12-Aug-14
ECEncumbranceSearchtelanganastate,BUSINESS,3.4,45,5.5M,10000,Free,0,Everyone,Business,18-Jun-17
TNElectricityTNEB,LIFESTYLE,3.9,73,3.8M,10000,Free,0,Everyone,Lifestyle,21-Dec-16
JNewsDZAlgerianNewspapers,NEWS_AND_MAGAZINES,4,146,3.0M,10000,Free,0,Everyone,News & Magazines,16-Jul-16
MtoAlgrieDZ,WEATHER,4.1,1238,4.7M,100000,Free,0,Everyone,Weather,17-Dec-14
StrawberryShortcakeBerryRush,GAME,4.3,525517,48M,10000000,Free,0,Everyone,Action;Action & Adventure,15-Oct-17
GirlsNancyAjramWithoutNet,LIBRARIES_AND_DEMO,4.7,2639,19M,500000,Free,0,Everyone,Libraries & Demo,11-Dec-17
SnapCatFaceCamera,PHOTOGRAPHY,4,5855,4.9M,1000000,Free,0,Everyone,Photography,12-Jul-18
MyPhotoKeyboard,PHOTOGRAPHY,4.3,56114,17M,10000000,Free,0,Everyone,Photography,09-Jul-18
WondersharePowerCam,PHOTOGRAPHY,4.2,329160,27M,10000000,Free,0,Everyone,Photography,29-May-18
WaterfallPhotoFrames,PHOTOGRAPHY,4.5,10349,11M,1000000,Free,0,Everyone,Photography,29-Jul-17
AddTextToPhoto,PHOTOGRAPHY,4.1,21578,1.6M,1000000,Free,0,Everyone,Photography,08-Sep-17
MobiteeGPSGolfFree,SPORTS,4.2,1904,9.9M,100000,Free,0,Everyone,Sports,11-Jun-18
TennisLivescoreWidget,SPORTS,4.1,361,2.2M,50000,Free,0,Everyone,Sports,13-Oct-16
ThuuzSports,SPORTS,4.5,5517,5.2M,500000,Free,0,Everyone,Sports,03-Apr-18
MOMOLANDBBoomBBoom,LIBRARIES_AND_DEMO,4.6,2580,20M,100000,Free,0,Everyone,Libraries & Demo,08-Mar-18
chickensong,LIBRARIES_AND_DEMO,4.3,434,16M,100000,Free,0,Everyone,Libraries & Demo,06-Jun-18
AyyushwihwihnewwithoutNet,LIBRARIES_AND_DEMO,3.8,912,13M,500000,Free,0,Everyone,Libraries & Demo,09-Jan-18
Blackpinkasifitsyourlast,LIBRARIES_AND_DEMO,4.7,831,24M,100000,Free,0,Everyone,Libraries & Demo,20-Feb-18
SUDOKU,LIBRARIES_AND_DEMO,4.1,923,4.3M,100000,Free,0,Everyone,Libraries & Demo,15-Oct-15
FarmHeroesSaga,GAME,4.4,7614130,70M,100000000,Free,0,Everyone,Casual,26-Jul-18
CameraZOOMFXFREE,PHOTOGRAPHY,4,88860,6.1M,5000000,Free,0,Everyone,Photography,06-Apr-17
InstaCamCameraforSelfie,PHOTOGRAPHY,4,15098,10.0M,1000000,Free,0,Everyone,Photography,03-Mar-17
BlockPuzzle,GAME,4.6,59800,7.8M,5000000,Free,0,Everyone,Puzzle,06-Mar-18
SpeedometerwithGFORCEmeter,TOOLS,3.8,415,2.7M,50000,Free,0,Everyone,Tools,01-Jun-17
BabyGameAnimalJamFree,GAME,2.8,9,26M,500,Free,0,Everyone,Board,24-Mar-17
Compass,MAPS_AND_NAVIGATION,4.3,286454,3.7M,10000000,Free,0,Everyone,Maps & Navigation,09-Aug-16
WaterGardenLiveWallpaper,PERSONALIZATION,4.6,66453,14M,5000000,Free,0,Everyone,Personalization,10-Apr-18
BeautifulWidgetsFree,PERSONALIZATION,3.9,25037,14M,1000000,Free,0,Everyone,Personalization,20-Oct-16
HotSpotTetheringFreeWiFiAP,TOOLS,3.9,478,2.0M,100000,Free,0,Everyone,Tools,12-Sep-16
AEMasterMoto,GAME,4,17876,37M,1000000,Free,0,Everyone,Racing,10-Dec-15
AEFreeCell,GAME,4.2,358,15M,10000,Free,0,Everyone,Card,06-Nov-14
AECheckoutPlugin,SHOPPING,3.8,208,78k,10000,Free,0,Everyone,Shopping,11-Feb-15
APManager,TOOLS,4,177,2.8M,10000,Free,0,Everyone,Tools,04-May-15
WiFiAccessPointhotspot,COMMUNICATION,3.9,684,61k,100000,Free,0,Everyone,Communication,14-May-15
DigitalClockSimpleTinyAdfreeDeskClock,LIFESTYLE,4.4,317,74k,50000,Free,0,Everyone,Lifestyle,21-Dec-16
AEJewelsIslandAdventures,GAME,4.2,652,30M,10000,Free,0,Everyone,Action,24-Feb-16
AEOrder,TOOLS,4.1,19,317k,1000,Free,0,Everyone,Tools,12-Nov-13
AhCoins,GAME,3.4,256,9.1M,50000,Free,0,Everyone,Action,08-Dec-16
AgPhDFieldGuide,BOOKS_AND_REFERENCE,4.1,114,6.3M,10000,Free,0,Everyone,Books & Reference,25-May-15
Acremotecontrol,TOOLS,3.7,822,5.0M,50000,Free,0,Everyone,Tools,27-Feb-17
AdDetectPluginHandyTool,PRODUCTIVITY,3.8,5107,1.4M,500000,Free,0,Everyone,Productivity,28-Dec-15
AdDetector,TOOLS,3.8,208,730k,50000,Free,0,Everyone,Tools,28-Jul-14
SmashHit,GAME,4.5,4147718,79M,100000000,Free,0,Everyone,Arcade,26-Nov-15
GSwitch,GAME,4.4,12683,19M,1000000,Free,0,Everyone,Action,05-Feb-18
GSwitch,GAME,3.8,4116,8.8M,100000,Free,0,Everyone,Action,01-Sep-15
CMFlashlightCompassSOS,TOOLS,4.4,166367,1.8M,5000000,Free,0,Everyone,Tools,25-May-18
SmartKeyboardTrial,TOOLS,4.1,65597,2.4M,10000000,Free,0,Everyone,Tools,28-Apr-17
GraphingCalculator,TOOLS,3.9,12388,5.3M,1000000,Free,0,Everyone,Tools,01-Apr-16
AppLockFingerprint,TOOLS,4.4,745245,3.5M,10000000,Free,0,Everyone,Tools,13-Apr-18
FourInALine,GAME,3.8,22191,3.0M,1000000,Free,0,Everyone,Board,04-May-15
weightconversioncalculator,TOOLS,4,807,1.8M,100000,Free,0,Everyone,Tools,18-May-18
SolidExplorerClassic,PRODUCTIVITY,4.5,49794,6.5M,1000000,Free,0,Everyone,Productivity,17-Jun-17
TheManer,PRODUCTIVITY,4.2,53015,2.2M,5000000,Free,0,Everyone,Productivity,12-Nov-17
AEMETstime,WEATHER,3.8,15966,9.2M,1000000,Free,0,Everyone,Weather,17-Jul-17
Thefirstyearofababyslife,PARENTING,4.8,7505,9.1M,100000,Free,0,Everyone,Parenting,07-Jan-17
Notepad,PRODUCTIVITY,4.2,80581,2.5M,10000000,Free,0,Everyone,Productivity,16-Oct-16
videoplayerforandroid,VIDEO_PLAYERS,4.5,351168,13M,10000000,Free,0,Everyone,Video Players & Editors,18-Oct-16
CasperSsinema,VIDEO_PLAYERS,3.3,1261,2.5M,10000,Free,0,Everyone,Video Players & Editors,30-Oct-14
SimpleNotepad,PRODUCTIVITY,4.3,12321,713k,1000000,Free,0,Everyone,Productivity,25-Dec-16
UAssistScreenMirroringSharingApp,PRODUCTIVITY,4,198,3.5M,50000,Free,0,Everyone,Productivity,26-Jan-17
UGuard,TOOLS,3,245,3.5M,10000,Free,0,Everyone,Tools,31-Aug-16
Donttouchmyphone,TOOLS,3.8,21943,2.3M,5000000,Free,0,Everyone,Tools,19-Oct-16
PortableWiFihotspot,COMMUNICATION,3.9,138129,2.1M,10000000,Free,0,Everyone,Communication,06-May-18
MirkVLauncherTheme,PERSONALIZATION,4.5,292,7.9M,10000,Free,0,Everyone,Personalization,15-Mar-17
SPlayerLightestandMostPowerfulVideoPlayer,TOOLS,4.6,14224,7.1M,1000000,Free,0,Everyone,Tools,12-Oct-17
ACWIFI,TOOLS,3.6,41,23M,10000,Free,0,Everyone,Tools,03-Jun-18
Airconditionerremotecontrol,TOOLS,3.4,29854,5.0M,1000000,Free,0,Everyone,Tools,19-Jul-17
NextGenScienceStandards,EDUCATION,4.3,206,18M,50000,Free,0,Everyone,Education,20-Dec-16
StudyChecker,EDUCATION,4.2,3816,2.6M,500000,Free,0,Everyone,Education,04-May-16
CProgramming,EDUCATION,4.3,22251,1.8M,1000000,Free,0,Everyone,Education,28-Jun-15
CTutorials,EDUCATION,4.1,358,1.9M,50000,Free,0,Everyone,Education,21-Aug-14
CommonCore,EDUCATION,4,835,15M,100000,Free,0,Everyone,Education,20-Dec-16
LearnEnglishforbeginners,EDUCATION,4.5,1929,2.5M,500000,Free,0,Everyone,Education,28-Sep-17
ABCPreschoolFree,EDUCATION,3.8,27572,25M,5000000,Free,0,Everyone,Education;Education,25-Oct-17
GameforKIDSKIDSmatchem,EDUCATION,4.4,7005,6.9M,1000000,Free,0,Everyone,Education,23-Oct-16
CProgramming,EDUCATION,4.3,11904,1.8M,1000000,Free,0,Everyone,Education,22-Aug-15
WaitingForULauncherTheme,PERSONALIZATION,4.4,5599,4.8M,500000,Free,0,Everyone,Personalization,23-Jul-16
AlQuranJuzfreecopies,BOOKS_AND_REFERENCE,4.5,12322,27M,500000,Free,0,Everyone,Books & Reference,17-Dec-16
TheMazeRunner,GAME,4,428268,22M,10000000,Free,0,Everyone,Action,14-Sep-15
RopenFly,GAME,4.1,234606,59M,10000000,Free,0,Everyone,Action,29-Jan-18
KymcoAK,AUTO_AND_VEHICLES,4.3,47,58M,1000,Free,0,Everyone,Auto & Vehicles,11-Nov-16
CAPTCHAPackforSleepasAndroid,LIFESTYLE,4,448,3.1M,50000,Free,0,Everyone,Lifestyle,08-Jun-18
SleepasAndroidGarminAddon,HEALTH_AND_FITNESS,2.6,114,1.6M,10000,Free,0,Everyone,Health & Fitness,20-Jun-18
AKD,GAME,3.7,91,24M,10000,Free,0,Everyone,Action,25-Dec-16
AlQuranBahasaIndonesia,BOOKS_AND_REFERENCE,4.6,361780,9.7M,10000000,Free,0,Everyone,Books & Reference,30-May-18
LollipopKeyboardLPro,PERSONALIZATION,3.6,5525,2.6M,500000,Free,0,Everyone,Personalization,06-Jun-16
MessengerLSMSMMS,PERSONALIZATION,4,6263,20M,500000,Free,0,Everyone,Personalization,12-Jul-18
HSPATweakerGbooster,TOOLS,4.3,99290,3.9M,5000000,Free,0,Everyone,Tools,05-Dec-17
AntennaPict,COMMUNICATION,4.3,15439,2.2M,1000000,Free,0,Everyone,Communication,07-Nov-16
iGunProTheOriginalGunApp,GAME,4.2,249308,55M,10000000,Free,0,Everyone,Arcade,07-Sep-17
QAvatarAvatarMaker,COMICS,4.4,2012,3.6M,100000,Free,0,Everyone,Comics,04-Mar-17
DontHugMeImSoScared,GAME,3.5,901,63M,50000,Free,0,Everyone,Adventure,08-Jun-18
QRemoteControl,TOOLS,3.8,4264,14M,500000,Free,0,Everyone,Tools,12-Jul-14
AuctionWarsStorageKing,GAME,4.1,29062,63M,1000000,Free,0,Everyone,Casino,15-Sep-17
AWTozerDevotionalsDaily,BOOKS_AND_REFERENCE,4.2,8,3.9M,5000,Free,0,Everyone,Books & Reference,07-Oct-16
BabyMonitorAV,COMMUNICATION,3.3,1434,9.5M,100000,Free,0,Everyone,Communication,06-Mar-14
BGPhoneBackup,PRODUCTIVITY,4.8,16,2.6M,1000,Free,0,Everyone,Productivity,17-Feb-17
AyHasnainkNanaMiladNaat,BOOKS_AND_REFERENCE,4.3,72,1.9M,10000,Free,0,Everyone,Books & Reference,21-Dec-15
ExploreSedonaNorthernAZ,TRAVEL_AND_LOCAL,3.8,43,22M,10000,Free,0,Everyone,Travel & Local,07-Mar-17
BaCristi,GAME,3.5,196,35M,10000,Free,0,Everyone,Adventure,22-Mar-16
SuperDancer,GAME,4.1,91667,27M,1000000,Free,0,Everyone,Arcade,24-Jul-18
AUMobileIndonesia,GAME,3.6,16521,23M,1000000,Free,0,Everyone,Music,09-May-18
AuWeatherFree,WEATHER,4,1185,5.0M,100000,Free,0,Everyone,Weather,18-Jun-18
MillionaireWhowanttobe,GAME,4.4,4396,40M,100000,Free,0,Everyone,Trivia,12-Apr-17
BeyouGOLauncherTheme,PERSONALIZATION,4.3,1580,3.6M,100000,Free,0,Everyone,Personalization,12-Nov-14
MakeyourBeLikeBill,COMICS,4,78,2.8M,5000,Free,0,Everyone,Comics,16-Jan-16
ComicsReader,COMICS,3.9,4496,609k,100000,Free,0,Everyone,Comics,29-Oct-17
