App,Category,Rating,Reviews,Size,Installs,Type,Price ($),Content Rating,Genres,Last Updated,Current Ver,Android Ver
PhotoEditorBPhoto,PHOTOGRAPHY,4.5,42,20M,1000,Free,0,Everyone,Photography,17/09/2016,1.2,4.2 and up
BHChallengeMuseumoftheJewishPeople,FAMILY,4.8,12,28M,1000,Free,0,Everyone,Education,26/03/2018,1.3.6,4.2 and up
CINEMABH,FAMILY,3.9,11,16M,1000,Free,0,Everyone,Entertainment,30/01/2018,1.2.2,4.2 and up
ba,NEWS_AND_MAGAZINES,4.4,27,14M,100,Free,0,Everyone,News & Magazines,06/07/2018,1,4.2 and up
FitnessDanceforZumbaWorkoutExercise,HEALTH_AND_FITNESS,4.2,287,12M,50000,Free,0,Everyone,Health & Fitness,30/07/2018,1.8,4.2 and up
BCPizza,LIFESTYLE,2.3,3,2.6M,500,Free,0,Everyone,Lifestyle,12/01/2016,1,4.2 and up
BDRadioTVFreeList,FAMILY,4.3,539,13M,50000,Free,0,Everyone,Entertainment,01/08/2018,1.3,4.2 and up
BDtools,TOOLS,4,21,210k,10000,Free,0,Everyone,Tools,18/12/2015,6.1,4.2 and up
AZMobileGizmo,BUSINESS,4.4,16,3.7M,1000,Free,0,Everyone,Business,02/04/2018,3.4.4,4.2 and up
JabblaBT,TOOLS,5,3,55k,100,Free,0,Everyone,Tools,06/10/2014,1,4.2 and up
BKFormulaCalculator,TOOLS,5,6,11M,100,Free,0,Everyone,Tools,08/08/2015,0.1.1,4.2 and up
AxDomaines,SPORTS,4.5,12,23M,1000,Free,0,Everyone,Sports,26/01/2018,5.0.3,4.2 and up
FlippyAxeFlipTheKnifeAxeSimulator,GAME,5,7,15M,100,Free,0,Everyone,Arcade,27/09/2017,1.1,4.2 and up
BVMobileApps,PRODUCTIVITY,5,3,4.8M,100,Free,0,Everyone,Productivity,05/06/2018,2,4.2 and up
LittleMagnetBT,TOOLS,4.6,3703,3.8M,100000,Free,0,Everyone,Tools,05/08/2018,4.1.4,4.2 and up
BTController,TOOLS,3.9,4374,13M,1000000,Free,0,Everyone,Tools,25/06/2018,3.1.3,4.2 and up
BxPortBitcoinBxThailand,FINANCE,5,4,4.1M,50,Free,0,Everyone,Finance,14/07/2018,1.0.4,4.2 and up
LimboPCEmulatorQEMUARMx,TOOLS,4.2,13005,9.7M,1000000,Free,0,Everyone,Tools,21/01/2018,no_update_signal.2_9_1_arm-x86_64-alpha,4.2 and up
BxThailandAlertBitcoin,FINANCE,4.7,3,8.2M,100,Free,0,Everyone,Finance,05/02/2018,1.0.2,4.2 and up
CBMobileAccess,FINANCE,1.5,57,25M,1000,Free,0,Everyone,Finance,26/02/2018,4.3.6,4.2 and up
SonicCDClassic,GAME,4.6,26138,15M,1000000,Free,0,Everyone,Action,14/02/2018,1.0.2,4.2 and up
CVCreator,FAMILY,4.4,31,8.3M,10000,Free,0,Everyone,Education,08/01/2018,1.2.1,4.2 and up
CGJobs,FAMILY,5,8,14M,10,Free,0,Everyone,Education,01/08/2018,1.1,4.2 and up
autolinachhasovercarsonoffer,AUTO_AND_VEHICLES,4.2,25,6.5M,10000,Free,0,Everyone,Auto & Vehicles,02/08/2017,1.02,4.2 and up
CJSOCOOL,FAMILY,4.5,145,14M,10000,Free,0,Everyone,Entertainment,11/07/2018,1,4.2 and up
SmartRulercminchmeasuringforhomework,TOOLS,4,19,3.2M,10000,Free,0,Everyone,Tools,21/10/2017,1,4.2 and up
CMApps,TOOLS,3.8,3341,1.9M,100000,Free,0,Everyone,Tools,17/04/2016,4.5,4.2 and up
NightCameraBlurEffect,PHOTOGRAPHY,3.6,100,2.5M,10000,Free,0,Everyone,Photography,05/08/2018,4.2,4.2 and up
CLebank,FINANCE,4,210,3.7M,10000,Free,0,Everyone,Finance,30/07/2018,1.5.5,4.2 and up
Feederco,NEWS_AND_MAGAZINES,3.2,77,11M,5000,Free,0,Everyone,News & Magazines,12/03/2018,2.2.7,4.2 and up
AquariumCoOpPodcast,LIFESTYLE,4.9,206,3.9M,1000,Free,0,Everyone,Lifestyle,20/06/2017,2.3.13,4.2 and up
CPFederalMobile,FINANCE,3.6,180,35M,10000,Free,0,Everyone,Finance,06/10/2017,7.0.7-qa003-prod,4.2 and up
CpCalculatorforEvolutionGO,FAMILY,4.8,124,2.5M,500,Free,0,Everyone,Entertainment,23/08/2016,1.2,4.2 and up
CPCalculatorPokeGoCalc,FAMILY,4.1,7,22M,500,Free,0,Everyone,Entertainment,17/09/2016,1.1,4.2 and up
CSITInterviewQuestions,FAMILY,5,43,3.3M,1000,Free,0,Everyone,Education,27/03/2018,1.1,4.2 and up
CTCheckout,FINANCE,5,1,8.4M,50,Free,0,Everyone,Finance,20/04/2017,1.2,4.2 and up
FreedomCU,FINANCE,3.6,117,25M,10000,Free,0,Everyone,Finance,22/06/2018,6.5.82-prod,4.2 and up
PublicServiceCUMobile,FINANCE,2,314,35M,10000,Free,0,Everyone,Finance,14/03/2017,6.5.32-prod,4.2 and up
CyReader,FAMILY,4.8,17,15M,100,Free,0,Everyone,Education,03/08/2018,1.7,4.2 and up
IVCalcCPCalculatorToolkit,TOOLS,4.2,242,3.2M,10000,Free,0,Everyone,Tools,06/10/2016,1.3,4.2 and up
CZFileManager,TOOLS,2.2,876,8.7M,1000000,Free,0,Everyone,Tools,06/08/2018,3.2.3,4.2 and up
WebCams,WEATHER,4.6,3963,23M,100000,Free,0,Everyone,Weather,17/07/2018,5.2.11,4.2 and up
bmoffers,LIFESTYLE,3.2,320,31M,50000,Free,0,Everyone,Lifestyle,13/12/2017,1.4,4.2 and up
DFGlueBoard,PARENTING,5,1,27M,10,Free,0,Everyone,Parenting,19/01/2018,Glueboardv.6,4.2 and up
DSConnector,TOOLS,2.6,5,636k,500,Free,0,Everyone,Tools,23/03/2018,2.0.180226.1,4.2 and up
DKBrowser,COMMUNICATION,4,1,2.4M,10,Free,0,Everyone,Communication,25/04/2017,1,4.2 and up
DownloadManagerFileVideo,TOOLS,3.9,8780,5.0M,1000000,Free,0,Everyone,Tools,13/06/2018,2.7.5,4.2 and up
IDMInternetDownloadManager,PRODUCTIVITY,3.9,1322,4.2M,100000,Free,0,Everyone,Productivity,25/10/2016,1.0.4,4.2 and up
TrimbleDL,PRODUCTIVITY,4.2,133,7.9M,10000,Free,0,Everyone,Productivity,12/01/2018,1.0.184,4.2 and up
AutoScoutusedcarfinder,AUTO_AND_VEHICLES,4.4,186648,42M,10000000,Free,0,Everyone,Auto & Vehicles,02/08/2018,9.3.52,4.2 and up
WDAMAGECarCrashEngine,GAME,3.8,47386,96M,1000000,Free,0,Everyone,Racing,06/06/2018,31,4.2 and up
MarathiDPstatusandmessagejokesVideoapp,FAMILY,4.3,694,3.8M,100000,Free,0,Everyone,Entertainment,01/08/2018,1.6,4.2 and up
Whataburger,FOOD_AND_DRINK,4.5,5093,56M,500000,Free,0,Everyone,Food & Drink,10/04/2018,1.9.0,4.2 and up
TacoBell,LIFESTYLE,3.8,28140,16M,1000000,Free,0,Everyone,Lifestyle,30/07/2018,5.0.4,4.2 and up
DQTGPS,BUSINESS,4,3,6.3M,500,Free,0,Everyone,Business,05/10/2015,1.2,4.2 and up
InstantDPDownloaderforInstagram,SOCIAL,4.7,38,4.1M,5000,Free,0,Everyone,Social,04/08/2018,1.0.4,4.2 and up
ELALFlights,TRAVEL_AND_LOCAL,3.1,1563,36M,100000,Free,0,Everyone,Travel & Local,24/05/2018,4.3,4.2 and up
MyTruck,TOOLS,2.5,247,8.2M,10000,Free,0,Everyone,Tools,15/03/2017,1.0.6,4.2 and up
duapp,LIFESTYLE,3.5,7578,25M,1000000,Free,0,Everyone,Lifestyle,24/07/2018,3.98,4.2 and up
CallerIDCallBlockDUCaller,COMMUNICATION,4.6,93930,14M,5000000,Free,0,Everyone,Communication,01/08/2018,4.0.8,4.2 and up
SoccerBoardTactics,SPORTS,4.1,6231,8.9M,100000,Free,0,Everyone,Sports,09/02/2018,10.36,4.2 and up
el,FAMILY,4.3,32405,47M,1000000,Free,0,Everyone,Casual,18/12/2014,1.2.1,4.2 and up
GuessTheEmoji,GAME,4.5,76627,23M,5000000,Free,0,Everyone,Word,03/07/2018,8.16g,4.2 and up
EIMobile,FINANCE,3.8,4231,82M,100000,Free,0,Everyone,Finance,19/07/2018,4.3.0,4.2 and up
DVWinnersGuide,BOOKS_AND_REFERENCE,4.8,11,608k,1000,Free,0,Everyone,Books & Reference,23/07/2017,1.09,4.2 and up
EBLink,BUSINESS,4.8,6,11M,100,Free,0,Everyone,Business,07/06/2018,1.2.7,4.2 and up
dvPrompter,VIDEO_PLAYERS,3.7,321,1.3M,50000,Free,0,Everyone,Video Players & Editors,14/03/2017,1.2.9,4.2 and up
DVLotteryPhotoTool,PHOTOGRAPHY,4,223,1.7M,50000,Free,0,Everyone,Photography,28/10/2017,1.06,4.2 and up
DKPittsburghSports,SPORTS,4.1,556,3.3M,10000,Free,0,Everyone,Sports,26/07/2018,3.0.5,4.2 and up
DKEyewitnessAudioWalks,TRAVEL_AND_LOCAL,2.3,9,70M,1000,Free,0,Everyone,Travel & Local,06/04/2018,1.0.1.8,4.2 and up
MyEF,FAMILY,3.3,4114,14M,100000,Free,0,Everyone,Education,10/07/2018,3.29,4.2 and up
TigoMoneyElSalvador,FINANCE,4.3,4642,3.5M,100000,Free,0,Everyone,Finance,23/07/2018,5.0.0,4.2 and up
EZInspections,PRODUCTIVITY,2.8,160,7.6M,10000,Free,0,Everyone,Productivity,27/07/2018,4.5.24,4.2 and up
ESFileExplorerManagerLockerXplorer,TOOLS,3.5,11,3.0M,1000,Free,0,Everyone,Tools,17/03/2018,1.2,4.2 and up
FurrionESControl,VIDEO_PLAYERS,1.8,26,2.7M,5000,Free,0,Everyone,Video Players & Editors,29/09/2016,1,4.2 and up
BeautyandtheBeast,FAMILY,4.4,70883,31M,1000000,Free,0,Everyone,Puzzle;Creativity,07/08/2018,1.7.6,4.2 and up
EUEconomy,PRODUCTIVITY,3.6,47,879k,5000,Free,0,Everyone,Productivity,19/12/2017,9,4.2 and up
ESFileExplorerFileManager,TOOLS,3.8,24,2.9M,5000,Free,0,Everyone,Tools,17/03/2018,1.1,4.2 and up
FileExESFileExplorer,TOOLS,4.2,24,5.0M,1000,Free,0,Everyone,Tools,27/12/2017,1.1.6,4.2 and up
TRANSFORMERSEarthWars,FAMILY,4.5,256219,95M,10000000,Free,0,Everyone,Strategy,31/07/2018,1.64.0.21247,4.2 and up
BLFlowersDigital,SHOPPING,5,21,2.5M,100,Free,0,Everyone,Shopping,31/10/2017,1.6,4.2 and up
DesignHome,FAMILY,4.4,539931,69M,10000000,Free,0,Everyone,Simulation,06/08/2018,1.11.01,4.2 and up
MedMBloodPressure,MEDICAL,4,255,16M,10000,Free,0,Everyone,Medical,25/05/2018,2.5.80,4.2 and up
BarcelonaLiveGoalsNewsforBarcaFCFans,SPORTS,4.6,342,38M,10000,Free,0,Everyone,Sports,06/08/2018,2.22.0,4.2 and up
CheckYourVisitorsonFB,SOCIAL,3.6,40,1.5M,5000,Free,0,Everyone,Social,17/02/2017,4.4,4.2 and up
DisneyPrincessPalacePets,FAMILY,3.9,60097,19M,1000000,Free,0,Everyone,Entertainment;Pretend Play,10/02/2018,5.1,4.2 and up
TownWiFiWiFiEverywhere,COMMUNICATION,3.9,2372,58M,500000,Free,0,Everyone,Communication,02/08/2018,4.2.1,4.2 and up
rootPryFi,TOOLS,3.9,6736,72k,500000,Free,0,Everyone,Tools,02/02/2014,1.2,4.2 and up
FKeljezniar,SPORTS,4.9,1420,20M,10000,Free,0,Everyone,Sports,12/07/2018,2.5.0,4.2 and up
MultiMessageforFBMessenger,PRODUCTIVITY,4.2,182,7.0M,50000,Free,0,Everyone,Productivity,28/04/2018,1.0.1,4.2 and up
LotteryTicketCheckerFloridaResultsLotto,TOOLS,1,3,41M,500,Free,0,Everyone,Tools,12/12/2017,1,4.2 and up
GoldenDictionaryFRAR,BOOKS_AND_REFERENCE,4.2,5775,4.9M,500000,Free,0,Everyone,Books & Reference,19/07/2018,7.0.4.6,4.2 and up
ScoreboardFR,LIFESTYLE,4.3,3,15M,100,Free,0,Everyone,Lifestyle,07/08/2018,2.1,4.2 and up
ThumbnailMaker,PHOTOGRAPHY,4.4,26252,24M,1000000,Free,0,Everyone,Photography,26/05/2018,1.7,4.2 and up
FPChargingDaydream,PERSONALIZATION,3.5,96,3.8M,5000,Free,0,Everyone,Personalization,23/11/2015,2,4.2 and up
NFP,EVENTS,4.8,8,16M,500,Free,0,Everyone,Events,09/01/2018,1.0.3,4.2 and up
VonageMobileCallVideoText,COMMUNICATION,4.1,29208,23M,1000000,Free,0,Everyone,Communication,28/09/2016,2.9.8,2.3.3 and up
FREEStockMarketTradingTips,FINANCE,3.9,714,3.6M,50000,Free,0,Everyone,Finance,07/06/2017,2.10.3,2.3.3 and up
MyChakraMeditation,HEALTH_AND_FITNESS,4.4,7586,45M,500000,Free,0,Everyone,Health & Fitness,10/04/2018,1.0.6,2.3.3 and up
FreeMeditationTakeaBreak,HEALTH_AND_FITNESS,4.2,1608,39M,100000,Free,0,Everyone,Health & Fitness,28/07/2016,6.7,2.3.3 and up
HTV,ENTERTAINMENT,4.3,103078,5.6M,5000000,Free,0,Everyone,Entertainment,05/07/2018,4.6.2,2.3.3 and up
MyChakraMeditation,HEALTH_AND_FITNESS,4.3,1288,31M,100000,Free,0,Everyone,Health & Fitness,10/04/2018,2.0.4,2.3.3 and up
Recipesforhairandfacetried,HEALTH_AND_FITNESS,4.5,1203,6.5M,500000,Free,0,Everyone,Health & Fitness,16/10/2016,1.2,2.3.3 and up
Telstra,LIFESTYLE,3,4260,6.3M,5000000,Free,0,Everyone,Lifestyle,08/08/2017,6.1,2.3.3 and up
ECSecurity,LIFESTYLE,4.5,13,28M,1000,Free,0,Everyone,Lifestyle,09/05/2017,1.17.0.0,2.3.3 and up
RacinginCar,GAME,4.3,234110,38M,50000000,Free,0,Everyone,Racing,22/11/2016,1,2.3.3 and up
PhotoMixer,PHOTOGRAPHY,3.9,55427,6.6M,10000000,Free,0,Everyone,Photography,25/03/2016,5.1,2.3.3 and up
CollageAddStickerspapelook,PHOTOGRAPHY,4,32896,31M,5000000,Free,0,Everyone,Photography,14/03/2018,3.3.5,2.3.3 and up
SavoryDealsFreebiesSales,SHOPPING,4.4,2375,1.1M,100000,Free,0,Everyone,Shopping,02/11/2016,3.1,2.3.3 and up
ConnectLine,MEDICAL,3.1,253,4.2M,50000,Free,0,Everyone,Medical,12/09/2016,1.3.4,2.3.3 and up
FantasyFootballNFLNews,SPORTS,4.5,2943,8.1M,100000,Free,0,Everyone,Sports,15/05/2018,6.1.3,2.3.3 and up
PictureGridBuilder,PHOTOGRAPHY,4,33439,3.9M,5000000,Free,0,Everyone,Photography,18/07/2016,3.2,2.3.3 and up
BlockPuzzleClassicLegend,GAME,4.2,17039,4.9M,5000000,Free,0,Everyone,Puzzle,13/04/2018,2.9,2.3.3 and up
AdvancedTaskKiller,PRODUCTIVITY,4.4,577059,1.5M,50000000,Free,0,Everyone,Productivity,07/08/2016,2.2.1B216,2.3.3 and up
AccessPointNames,COMMUNICATION,4,138,2.4M,10000,Free,0,Everyone,Communication,12/08/2014,1,2.3.3 and up
AQAspergersTest,MEDICAL,3.9,265,714k,10000,Free,0,Everyone,Medical,14/10/2015,1.4.0,2.3.3 and up
AGDriveD,GAME,3.8,164,22M,10000,Free,0,Everyone,Adventure,20/03/2015,1.0.1,2.3.3 and up
RollingGSky,GAME,3.6,2065,25M,100000,Free,0,Everyone,Adventure,25/01/2017,1,2.3.3 and up
SugarSync,PRODUCTIVITY,4.1,16420,3.8M,1000000,Free,0,Everyone,Productivity,16/05/2018,4.4.0.4,2.3.3 and up
NotepadTodolist,PRODUCTIVITY,4.3,226295,4.2M,10000000,Free,0,Everyone,Productivity,06/06/2018,4.3.19,2.3.3 and up
KeepMyNotesNotepadMemo,PRODUCTIVITY,4.6,122424,4.7M,5000000,Free,0,Everyone,Productivity,16/03/2018,1.35.2,2.3.3 and up
WBoxVMS,VIDEO_PLAYERS,1.9,105,9.1M,10000,Free,0,Everyone,Video Players & Editors,09/01/2017,4.0.4,2.3.3 and up
ProfilewocropforTelegram,PHOTOGRAPHY,4.2,348,1.5M,10000,Free,0,Everyone,Photography,11/04/2014,3.1.50,2.3.3 and up
ThemeforIphoneXPlus,PERSONALIZATION,4,126,8.0M,10000,Free,0,Everyone,Personalization,19/10/2017,1,2.3.3 and up
AirConditionerMaintenance,PRODUCTIVITY,4,11,220k,5000,Free,0,Everyone,Productivity,27/11/2015,airConditionerMaintenance_13112015,2.3.3 and up
playprepACTSATprep,EDUCATION,4.2,3692,4.4M,100000,Free,0,Everyone,Education,23/07/2015,4.1.3,2.3.3 and up
GMATQuestionBank,EDUCATION,4.2,240,29M,10000,Free,0,Everyone,Education,29/04/2015,1.2.0,2.3.3 and up
videgreniersorg,EVENTS,4.3,5839,3.5M,100000,Free,0,Everyone,Events,08/11/2016,16.11.8,2.3.3 and up
BirthdaysOtherEvents,EVENTS,4.3,456,2.8M,50000,Free,0,Everyone,Events,21/06/2018,1.75,2.3.3 and up
TahaAlJunaidQuranMp,LIFESTYLE,4.6,518,4.2M,50000,Free,0,Everyone,Lifestyle,25/03/2017,1.1,2.3.3 and up
SurahAlWaqiah,BOOKS_AND_REFERENCE,4.7,1201,2.9M,100000,Free,0,Everyone,Books & Reference,24/06/2015,1,2.3.3 and up
MotorbikeDrivingSimulatorD,GAME,3.9,178723,65M,10000000,Free,0,Everyone,Racing,25/12/2016,4.1,2.3.3 and up
NComWizard,COMMUNICATION,3.3,960,3.8M,50000,Free,0,Everyone,Communication,21/09/2017,2.1.2,2.3.3 and up
KinotTishaaBeavAshkenaz,LIFESTYLE,4.5,82,8.7M,5000,Free,0,Everyone,Lifestyle,26/07/2015,2.1,2.3.3 and up
WiFiBabyMonitorNannyCam,VIDEO_PLAYERS,4.1,29867,1.7M,5000000,Free,0,Everyone,Video Players & Editors,24/05/2017,3.1.0 (build 1210),2.3.3 and up
FiveNightsatFlappys,GAME,4.7,4041,24M,10000,Free,0,Everyone,Arcade,27/06/2017,1.5.14,2.3.3 and up
BFatSeaRefueled,GAME,4.4,1849,37M,10000,Free,0,Everyone,Board,20/10/2015,1.1.8,2.3.3 and up
CRBlueIconPack,PERSONALIZATION,4.5,323,38M,10000,Free,0,Everyone,Personalization,04/12/2014,1.03,2.3.3 and up
BDOnlineShop,BUSINESS,4.2,63,13M,5000,Free,0,Everyone,Business,13/09/2015,3.0.1,2.3.3 and up
BGGuide,TRAVEL_AND_LOCAL,5,3,2.4M,100,Free,0,Everyone,Travel & Local,28/11/2016,1.1,2.3.3 and up
BTOneMobilesecureaccess,BUSINESS,3.4,54,5.7M,10000,Free,0,Everyone,Business,28/07/2016,3.61,2.3.3 and up
iFORABP,MEDICAL,3.4,18,45M,1000,Free,0,Everyone,Medical,05/06/2018,1.2.4,2.3.3 and up
MbHBP,MEDICAL,3.7,9,23M,1000,Free,0,Everyone,Medical,03/10/2017,1.1.3,2.3.3 and up
BikeRivals,GAME,4.2,212067,48M,10000000,Free,0,Everyone,Racing,15/07/2015,1.5.2,2.3.3 and up
OneLauncher,PERSONALIZATION,4.3,26601,5.4M,1000000,Free,0,Everyone,Personalization,16/07/2018,26.1.0.20180713,2.3.3 and up
DynamicsAX,BUSINESS,3.7,244,976k,10000,Free,0,Everyone,Business,26/10/2015,3.3,2.3.3 and up
AxeMan,GAME,3.7,53,14M,1000,Free,0,Everyone,Adventure,23/02/2015,3,2.3.3 and up
BarBQRibHouse,FOOD_AND_DRINK,5,2,33M,50,Free,0,Everyone,Food & Drink,08/03/2018,0.8,2.3.3 and up
BZVesperApp,TRAVEL_AND_LOCAL,4.1,60,13M,1000,Free,0,Everyone,Travel & Local,06/08/2015,1.0.2,2.3.3 and up
BZSmart,NEWS_AND_MAGAZINES,4.3,828,8.2M,10000,Free,0,Everyone,News & Magazines,10/10/2017,1.98,2.3.3 and up
CanonCameraWindow,PHOTOGRAPHY,3.5,12204,6.8M,1000000,Free,0,Everyone,Photography,14/03/2017,1.5.2.21,2.3.3 and up
CarSearchForCraigslistCLFree,AUTO_AND_VEHICLES,2.6,5,9.0M,1000,Free,0,Everyone,Auto & Vehicles,08/05/2018,1.0.0,2.3.3 and up
ChickenInvaders,GAME,4.2,52390,20M,5000000,Free,0,Everyone,Arcade,04/05/2018,1.28ggl,2.3.3 and up
CJsTireAutomotive,AUTO_AND_VEHICLES,4,5,34M,1000,Free,0,Everyone,Auto & Vehicles,30/07/2018,2.8,2.3.3 and up
CompanyKitchen,LIFESTYLE,2.8,81,7.7M,10000,Free,0,Everyone,Lifestyle,06/03/2018,2.0.0 (18.03.01),2.3.3 and up
InchcmFootConversion,PRODUCTIVITY,4,319,2.1M,100000,Free,0,Everyone,Productivity,20/08/2017,2.0.1,2.3.3 and up
CommissionManager,PRODUCTIVITY,3.2,12,2.2M,1000,Free,0,Everyone,Productivity,26/03/2015,1.0.0.0,2.3.3 and up
cmmmtoinchfeetconvertertool,PRODUCTIVITY,4.3,176,2.3M,100000,Free,0,Everyone,Productivity,27/09/2016,1.1,2.3.3 and up
StirFryStuntsWeBareBears,GAME,4.5,121533,63M,10000000,Free,0,Everyone,Arcade,24/03/2016,1.0.0,2.3.3 and up
JustARegularArcade,GAME,4.2,40847,94M,1000000,Free,0,Everyone,Action,08/01/2016,3.1.0,2.3.3 and up
CRMagazine,BUSINESS,1,1,7.8M,100,Free,0,Everyone,Business,23/07/2014,2.4.2,2.3.3 and up
CRRed,PERSONALIZATION,4.5,561,41M,10000,Free,0,Everyone,Personalization,04/12/2014,1.05,2.3.3 and up
Palavraslacq,GAME,3.9,783,3.4M,100000,Free,0,Everyone,Trivia,18/10/2014,1,2.3.3 and up
SnowboardRacingFreeFunGame,GAME,3.8,4552,43M,100000,Free,0,Everyone,Racing,26/10/2016,1.4.0,2.3.3 and up
CTMyChiroTownMobile,MEDICAL,3.9,40,4.0M,5000,Free,0,Everyone,Medical,07/07/2015,4.1.0,2.3.3 and up
MobileCSGO,GAME,3.1,1015,643k,100000,Free,0,Everyone,Action,11/11/2015,1.3,2.3.3 and up
CurriculumVitae,BUSINESS,3.7,3757,5.0M,1000000,Free,0,Everyone,Business,29/03/2016,2.8,2.3.3 and up
ResumeFree,PRODUCTIVITY,4.5,27820,4.7M,1000000,Free,0,Everyone,Productivity,29/07/2018,2.1,2.3.3 and up
ResumeCV,BUSINESS,3.6,125,5.0M,10000,Free,0,Everyone,Business,28/12/2015,2,2.3.3 and up
CyMessenger,COMMUNICATION,4.5,4,8.1M,100,Free,0,Everyone,Communication,30/08/2014,1.3.0,2.3.3 and up
CPToolBox,BUSINESS,4.6,70,14M,1000,Free,0,Everyone,Business,11/02/2015,1.9.3,2.3.3 and up
DSBarometerAltimeterandWeatherInformation,WEATHER,3.9,2962,4.2M,100000,Free,0,Everyone,Weather,09/07/2018,3.67,2.3.3 and up
ndsdroid,GAME,3.4,107778,8.8M,10000000,Free,0,Everyone,Arcade,12/02/2016,47,2.3.3 and up
VuzeTorrentDownloader,VIDEO_PLAYERS,4.1,24565,5.5M,1000000,Free,0,Everyone,Video Players & Editors,04/03/2016,2.1,2.3.3 and up
DSSpeedometerOdometer,MAPS_AND_NAVIGATION,3.9,22382,6.6M,1000000,Free,0,Everyone,Maps & Navigation,22/03/2018,6.93,2.3.3 and up
ReadyOpDT,COMMUNICATION,4.6,8,1.1M,1000,Free,0,Everyone,Communication,06/07/2018,1.0.56,2.3.3 and up
ExtremeSuperCarDrivingD,GAME,3.9,23104,48M,1000000,Free,0,Everyone,Racing,05/08/2015,2.2,2.3.3 and up
DWMaps,TRAVEL_AND_LOCAL,3.7,35,13M,10000,Free,0,Everyone,Travel & Local,06/06/2017,1.9,2.3.3 and up
FastRacingCarSimulator,GAME,3.8,8482,45M,1000000,Free,0,Everyone,Racing,10/08/2015,1.3,2.3.3 and up
Tamagoegg,GAME,3,49,7.1M,5000,Free,0,Everyone,Trivia,31/10/2017,1.0.1,2.3.3 and up
KVIDEOPLAYERULTRAHD,VIDEO_PLAYERS,3.7,20,24M,5000,Free,0,Everyone,Video Players & Editors,01/05/2017,7,2.3.3 and up
Lacitadelledumusulman,BOOKS_AND_REFERENCE,4.5,314,9.8M,50000,Free,0,Everyone,Books & Reference,17/03/2016,2.1,2.3.3 and up
EGBoost,BUSINESS,4.1,25,2.4M,1000,Free,0,Everyone,Business,27/11/2017,7,2.3.3 and up
ECSPORTS,SPORTS,5,1,6.3M,10,Free,0,Everyone,Sports,26/05/2015,4.1.1,2.3.3 and up
FlagofEuropeanUnion,PERSONALIZATION,4.2,36,5.3M,1000,Free,0,Everyone,Personalization,10/12/2016,2,2.3.3 and up
EURESYourJobinEurope,BUSINESS,2.7,358,2.0M,50000,Free,0,Everyone,Business,18/09/2017,1.4.1,2.3.3 and up
PowerPlugEVcharger,MAPS_AND_NAVIGATION,3.7,13,3.9M,1000,Free,0,Everyone,Maps & Navigation,22/12/2014,1.1,2.3.3 and up
ThemeforSamsungGalaxyNoteFE,PERSONALIZATION,4.5,52,7.9M,10000,Free,0,Everyone,Personalization,04/07/2017,1,2.3.3 and up
WallpapersToyotaFJCruiser,PERSONALIZATION,4.2,78,10M,10000,Free,0,Everyone,Personalization,20/06/2016,1,2.3.3 and up
LennoxiComfortWiFi,LIFESTYLE,3,552,7.6M,50000,Free,0,Everyone,Lifestyle,22/03/2017,2.0.15,2.3.3 and up
FloridaOfflineRoadMap,TRAVEL_AND_LOCAL,3.8,144,8.7M,10000,Free,0,Everyone,Travel & Local,02/10/2014,5,2.3.3 and up
FloridaLotteryResults,NEWS_AND_MAGAZINES,4.1,763,2.2M,100000,Free,0,Everyone,News & Magazines,18/12/2015,2,2.3.3 and up
TrinityChurchDeltonaFL,LIFESTYLE,5,33,28M,500,Free,0,Everyone,Lifestyle,07/05/2018,1.9.0.0,2.3.3 and up
NeonBlueGamingWallpaperThemefoLenovoKNote,BUSINESS,4.6,7,2.0M,500,Free,0,Everyone,Business,24/08/2017,1.0.0,2.3.3 and up
HondataMobile,MAPS_AND_NAVIGATION,4.3,334,676k,10000,Free,0,Everyone,Maps & Navigation,23/08/2016,1.3,2.3.3 and up
LauncherThemeforLGK,PERSONALIZATION,4,649,11M,100000,Free,0,Everyone,Personalization,30/03/2017,1,2.3.3 and up
LowBloodPressureSymptoms,MEDICAL,4.2,28,2.3M,10000,Free,0,Everyone,Medical,20/01/2015,1,3.0 and up
GlassesOff,MEDICAL,3.5,1288,38M,100000,Free,0,Everyone,Medical,10/07/2018,1.0.0.10,3.0 and up
WebBrowser,COMMUNICATION,4.2,10965,2.3M,500000,Free,0,Everyone,Communication,02/02/2015,2,3.0 and up
InnovativeLearnLanguages,EDUCATION,4.5,14206,21M,500000,Free,0,Everyone,Education,26/07/2018,1.16,3.0 and up
LerniLearnlanguages,EDUCATION,4,3847,6.9M,500000,Free,0,Everyone,Education,25/10/2017,3.1.3,3.0 and up
TinyScannerPDFScannerApp,BUSINESS,4.7,286897,39M,10000000,Free,0,Everyone,Business,30/05/2017,1.2.6,3.0 and up
HarleyQuinnwallpapersHD,ART_AND_DESIGN,4.8,192,6.0M,10000,Free,0,Everyone,Art & Design,25/04/2018,1.5,3.0 and up
GardenColoringBook,ART_AND_DESIGN,4.4,13791,33M,1000000,Free,0,Everyone,Art & Design,20/09/2017,2.9.2,3.0 and up
OnlydaysinEnglishtheguidelineisguaranteed,BOOKS_AND_REFERENCE,4.6,1065,2.3M,500000,Free,0,Everyone,Books & Reference,16/06/2018,1.5,3.0 and up
